-3,40
24,53
1,8,20,45
10,9
33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,32,33,32,33,32,33,32,32,33,32,33,32,33,32,33,32,32,33,32,33,32,33,32,33,32,33,32,33,32,33,33,33,33,33,33,33,33
32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,32,33,32,33,32,33,32,33,48,5,6,4,5,6,4,5,6,4,5,6,4,5,6,4,5,6,4,66,33,33,33,33,33,33,33,33
33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,33,32,33,32,33,32,33,32,49,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,67,33,33,33,33,33,33,33,33
32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,32,33,32,33,32,33,32,33,48,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,66,33,33,33,33,33,33,33,33
33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,33,32,33,32,33,32,33,32,49,5,6,4,5,6,4,5,6,4,5,6,4,5,6,4,5,6,4,67,33,33,33,33,33,33,33,33
36,37,36,37,36,37,36,37,36,37,36,37,36,37,36,37,36,36,37,36,37,36,37,36,37,52,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,66,70,7,8,9,7,8,9,7
0,0,0,0,0,0,0,0,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,67,69,1,2,3,1,2,3,1
0,0,0,0,0,0,0,0,5,6,4,5,6,4,5,6,4,5,6,4,5,6,4,5,6,4,5,6,4,5,6,4,5,6,4,5,11,4,5,6,4,5,6,4,66,70,4,5,10,4,5,6,4
0,0,0,0,0,0,0,0,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,67,69,7,8,9,7,8,9,7
0,0,0,0,0,0,0,0,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,153,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,66,81,65,64,74,1,2,3,1
0,0,0,0,0,0,0,0,5,6,4,5,6,4,5,11,4,5,6,4,5,6,4,5,6,4,155,77,4,5,11,4,5,6,4,5,6,4,5,6,4,5,6,4,68,37,36,37,71,4,5,6,4
0,0,0,0,0,0,0,0,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,255,8,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,34,35,34,35,34,35,34,35,34,35,34,35,50,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,255,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,33,32,33,32,33,32,33,32,33,32,33,32,49,6,4,5,6,4,5,6,4,5,6,4,5,6,4,5,6,4,5,11,4,5,6,255,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,32,33,32,33,32,33,32,33,32,33,32,33,48,9,7,8,9,7,8,9,7,8,9,7,160,9,7,8,9,7,8,9,7,8,9,255,8,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,33,32,33,32,33,32,33,32,33,32,33,32,49,154,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,255,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,32,33,32,33,32,33,32,33,32,33,32,33,48,154,4,5,6,4,5,6,4,5,6,4,5,11,4,5,6,4,5,6,4,5,6,255,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,33,32,33,32,33,32,33,32,33,32,33,32,49,154,7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,72,34,35,65,35,34,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,32,33,32,33,32,33,32,33,32,33,32,33,48,158,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,159,40,33,32,33,32,33,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,33,32,33,32,33,32,33,32,33,32,33,32,33,34,35,34,35,34,35,34,35,34,35,34,35,34,35,34,35,34,35,33,32,33,32,33,32,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,32,33,32,33,32,33,32,33,32,33,32,33,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,33,32,33,32,33,32,33,32,33,32,33,32,33,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,32,33,32,33,32,33,32,33,32,33,32,33,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,33,32,33,32,33,32,33,32,33,32,33,32,33,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,0,0,0,0,0,0,0,0
34
5,25,7,0,0,0,0,0
9,27,3,0,0,0,0,0
10,26,5,0,0,0,0,0
10,27,6,0,0,0,0,0
11,43,7,0,0,0,0,0
12,20,2,0,0,0,0,0
12,43,1,0,0,0,0,0
13,43,4,0,0,0,0,0
14,32,8,0,0,0,0,0
14,43,7,0,0,0,0,0
15,21,3,0,0,0,0,0
15,43,1,0,0,0,0,0
16,21,6,0,0,0,0,0
16,43,4,0,0,0,0,0
17,21,9,0,0,0,0,0
17,39,9,0,0,0,0,0
18,21,3,0,0,0,0,0
18,22,1,0,0,0,0,0
18,23,2,0,0,0,0,0
18,24,3,0,0,0,0,0
18,25,1,0,0,0,0,0
18,26,2,0,0,0,0,0
18,27,3,0,0,0,0,0
18,28,1,0,0,0,0,0
18,29,2,0,0,0,0,0
18,30,3,0,0,0,0,0
18,31,1,0,0,0,0,0
18,32,2,0,0,0,0,0
18,33,3,0,0,0,0,0
18,34,1,0,0,0,0,0
18,35,2,0,0,0,0,0
18,36,3,0,0,0,0,0
18,37,1,0,0,0,0,0
18,38,2,0,0,0,0,0
2
Refill
alldash_4beat.png
0
2
2,-10,155
0,0,308
1
12,26,0,-1,1,1,15
