-18,25
31,59
0,15,24,58
21,16
33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,37,37,37,37,37,37,37,36
32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,52,9,7,8,9,7,8,9,255
33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,32,37,53,156,3,1,2,3,1,2,3,255
32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,52,156,4,5,6,4,5,6,4,5,6,255
33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,37,37,37,37,37,53,152,9,7,8,9,7,8,9,7,8,9,255
32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,36,37,36,37,36,37,36,37,36,37,36,32,32,32,32,32,32,32,48,2,3,1,2,3,1,2,3,1,153,42,35,34,35,34,35,34,35
33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,36,37,53,4,5,6,4,5,6,4,5,6,4,5,45,36,37,36,37,36,37,52,5,10,4,5,6,4,5,6,159,43,33,32,33,32,33,32,33,32
32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,48,7,8,9,7,8,9,7,8,9,7,8,9,7,8,152,152,152,152,152,152,152,7,8,9,7,8,9,59,153,153,42,33,32,33,32,33,32,33,32,33
33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,49,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,40,35,34,33,32,33,32,33,32,33,32,33,32
32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,48,4,5,10,4,42,35,34,35,34,35,34,35,34,50,153,153,153,153,153,153,153,42,34,35,34,35,34,33,32,33,32,33,32,33,32,33,32,33,32,33
33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,49,7,8,9,7,41,32,33,32,33,32,33,32,33,32,35,34,35,34,35,34,35,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32
32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,48,1,2,3,1,40,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33
33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,49,4,5,6,4,41,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32
32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,48,7,8,9,7,40,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33
33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,49,1,2,3,1,41,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32
32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,48,4,5,10,4,40,33,32,33,32,33,32,33,32,33,33,32,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33
33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,49,7,8,9,7,41,32,33,32,33,32,33,32,33,32,32,33,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32
36,37,36,37,36,37,36,37,36,37,36,37,36,37,36,37,36,37,52,1,2,3,1,40,33,32,33,33,32,32,33,32,33,33,32,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,4,5,6,4,5,6,139,41,32,33,32,32,33,33,32,32,33,32,33,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,7,8,9,7,8,42,35,32,33,32,33,33,32,32,33,33,32,33,32,32,33,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,34,35,34,35,34,33,32,33,32,33,32,32,33,33,32,32,33,32,33,33,32,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,33,32,33,32,33,32,33,32,33,32,33,33,32,32,33,33,32,33,32,32,33,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,32,33,32,33,33,32,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,33,32,33,32,32,33,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,32,33,32,33,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,33,32,33,32,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,32,33,32,33,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,33,32,33,32,33,32,33,32,33,32,33,33,32,32,33,33,32,33,32,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,33,32,33,32,33,32,33,32,33,32,32,33,33,32,32,33,32,33,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32
42
3,50,8,0,0,0,0,0
3,58,7,0,0,0,0,0
4,49,1,0,0,0,0,0
4,50,2,0,0,0,0,0
4,58,1,0,0,0,0,0
5,47,5,0,0,0,0,0
5,48,6,0,0,0,0,0
5,58,4,0,0,0,0,0
6,46,7,0,0,0,0,0
6,47,8,0,0,0,0,0
6,58,7,0,0,0,0,0
7,50,2,0,0,0,0,0
7,51,3,0,0,0,0,0
8,21,6,0,0,0,0,0
8,33,6,0,0,0,0,0
8,40,4,0,0,0,0,0
8,49,4,0,0,0,0,0
8,50,5,0,0,0,0,0
9,33,9,0,0,0,0,0
9,34,7,0,0,0,0,0
9,35,8,0,0,0,0,0
9,36,9,0,0,0,0,0
9,37,7,0,0,0,0,0
9,38,8,0,0,0,0,0
9,39,9,0,0,0,0,0
9,46,7,0,0,0,0,0
9,47,8,0,0,0,0,0
9,48,9,0,0,0,0,0
9,49,7,0,0,0,0,0
11,23,5,0,0,0,0,0
11,32,5,0,0,0,0,0
11,33,6,0,0,0,0,0
11,34,4,0,0,0,0,0
11,35,5,0,0,0,0,0
11,36,6,0,0,0,0,0
11,37,4,0,0,0,0,0
11,38,5,0,0,0,0,0
11,39,6,0,0,0,0,0
11,40,4,0,0,0,0,0
19,18,3,0,0,0,0,0
20,22,4,0,0,0,0,0
21,21,9,0,0,0,0,0
7
 ..`.  = Plunge
v
Hold  ..`.  +  ..`..
>X
dash_4beat.png
 ..`.  +  ..`.  +  ..`.. = Diagonal
^>X
0
1
1,0,0
3
17,25,0,1,-1,0,0
7,37,2,3,4,1,1
11,50,5,6,-1,0,0
