-8,30
24,29
0,0,23,29
17,2
32,33,32,33,32,33,32,33,32,33,48,3,1,2,3,1,2,41,32,33,32,33,32,33,32,33,32,33,32
33,32,33,32,33,32,33,32,33,32,49,6,4,5,6,4,5,40,33,32,33,32,33,32,33,32,33,32,33
32,33,32,33,32,33,32,33,32,33,48,255,255,255,255,255,255,41,32,33,32,33,32,33,32,33,32,33,32
33,32,33,32,33,32,33,32,33,32,49,3,1,2,3,1,2,40,33,32,33,32,33,32,33,32,33,32,33
32,33,32,33,32,33,32,33,32,33,48,143,144,144,144,144,145,41,32,33,32,33,32,33,32,33,32,33,32
33,32,33,32,33,32,33,32,33,32,49,9,7,8,9,7,8,40,33,32,33,32,33,32,33,32,33,32,33
32,33,32,33,32,33,32,33,32,33,70,3,1,2,3,1,2,41,32,33,32,33,32,33,32,33,32,33,32
33,32,33,32,33,32,33,32,33,32,49,6,4,5,6,4,5,44,37,36,37,36,37,36,33,32,33,32,33
32,33,32,33,32,33,32,33,32,33,48,9,7,160,9,7,8,9,7,8,9,7,8,9,40,33,32,33,32
33,32,33,32,33,32,33,32,33,32,70,3,1,2,3,1,2,3,1,2,3,1,2,3,41,32,33,32,33
32,33,32,33,32,33,32,33,32,33,69,6,4,5,6,4,5,6,160,5,6,4,5,6,44,37,36,33,32
33,32,33,32,37,36,37,36,33,36,71,9,7,8,153,7,8,9,7,8,9,7,8,9,7,8,157,66,33
32,33,32,53,2,3,1,2,60,1,2,3,1,2,59,154,2,3,1,2,3,1,2,3,1,2,3,66,32
33,32,49,4,5,6,4,5,6,4,5,153,153,159,56,154,5,6,4,5,6,4,5,6,4,5,6,40,33
36,37,52,7,8,9,7,8,9,7,8,46,39,38,53,154,8,9,7,8,9,7,8,9,7,8,9,67,32
1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,40,33
4,5,6,4,5,10,4,5,6,4,5,6,4,5,6,4,5,6,4,5,6,4,5,6,4,5,6,41,32
7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,9,7,8,139,7,8,9,40,33
64,65,64,65,64,65,64,65,64,65,64,74,153,153,153,153,153,153,153,153,153,153,153,72,65,64,65,64,32
33,32,33,32,33,32,33,32,33,32,33,81,65,64,65,64,65,64,65,64,65,64,65,78,33,32,33,32,33
32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32
33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33
32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32
33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33,32,33
45
2,11,9,0,0,0,0,0
2,12,7,0,0,0,0,0
2,13,8,0,0,0,0,0
2,14,9,0,0,0,0,0
2,15,7,0,0,0,0,0
2,16,8,0,0,0,0,0
4,11,6,0,0,0,0,0
4,12,4,0,0,0,0,0
4,13,5,0,0,0,0,0
4,14,6,0,0,0,0,0
4,15,4,0,0,0,0,0
4,16,5,0,0,0,0,0
7,17,6,0,0,0,0,0
8,13,8,0,0,0,0,0
10,18,4,0,0,0,0,0
10,24,4,0,0,0,0,0
11,10,2,0,0,0,0,0
11,14,9,0,0,0,0,0
11,26,9,0,0,0,0,0
12,3,1,0,0,0,0,0
12,8,3,0,0,0,0,0
12,14,3,0,0,0,0,0
12,15,1,0,0,0,0,0
13,11,6,0,0,0,0,0
13,12,4,0,0,0,0,0
13,13,5,0,0,0,0,0
13,15,4,0,0,0,0,0
14,2,9,0,0,0,0,0
14,11,9,0,0,0,0,0
14,14,9,0,0,0,0,0
14,15,7,0,0,0,0,0
17,23,9,0,0,0,0,0
18,11,3,0,0,0,0,0
18,12,1,0,0,0,0,0
18,13,2,0,0,0,0,0
18,14,3,0,0,0,0,0
18,15,1,0,0,0,0,0
18,16,2,0,0,0,0,0
18,17,3,0,0,0,0,0
18,18,1,0,0,0,0,0
18,19,2,0,0,0,0,0
18,20,3,0,0,0,0,0
18,21,1,0,0,0,0,0
18,22,2,0,0,0,0,0
18,23,3,0,0,0,0,0
0
0
1
0,0,0
0
